Team,Year,Name0,Arch0,A0,B0,C0,D0,E0,OBPM0,DBPM0,VORP0,MP0,Name1,Arch1,A1,B1,C1,D1,E1,OBPM1,DBPM1,VORP1,MP1,Name2,Arch2,A2,B2,C2,D2,E2,OBPM2,DBPM2,VORP2,MP2,Name3,Arch3,A3,B3,C3,D3,E3,OBPM3,DBPM3,VORP3,MP3,Name4,Arch4,A4,B4,C4,D4,E4,OBPM4,DBPM4,VORP4,MP4,Name5,Arch5,A5,B5,C5,D5,E5,OBPM5,DBPM5,VORP5,MP5,Name6,Arch6,A6,B6,C6,D6,E6,OBPM6,DBPM6,VORP6,MP6,Name7,Arch7,A7,B7,C7,D7,E7,OBPM7,DBPM7,VORP7,MP7,Name8,Arch8,A8,B8,C8,D8,E8,OBPM8,DBPM8,VORP8,MP8,Name9,Arch9,A9,B9,C9,D9,E9,OBPM9,DBPM9,VORP9,MP9,SRS
BRK,2019,Spencer Dinwiddie,G,5.943258640056668,-4.448347087560122,-1.1863622533473874,-1.2570650315098688,1.1882781091500398,2.6,-0.8,1.9,1994,Jarrett Allen,C,5.091596436328045,6.569304746694857,3.118279013126944,-0.09918695615166144,0.6681679443257327,1.0,1.1,1.7,1647,Kyrie Irving,G,8.63492460144218,-4.555588708323831,0.5393889799167436,-1.421662350094573,1.4361482907785321,6.6,1.0,1.6,658,DeAndre Jordan,D,4.017400415552885,6.980881877657727,4.0385290944286005,0.23534485926966084,0.3632544597128906,1.1,1.8,1.5,1234,Joe Harris,A,2.095191335267896,-2.627477420830816,2.427393334006257,-2.6351764141854943,-1.8497387231177471,0.0,-0.5,0.8,1946,Garrett Temple,A,-0.16525112707836714,-3.315150984503147,1.4282479763359943,-1.3989946161023792,-3.1822546212322966,-1.5,0.4,0.4,1547,Caris LeVert,J,2.8309720491634387,-3.6229894509998246,-1.9575009457067525,-1.4260436576665183,0.4674923135982127,0.1,-0.7,0.4,1131,Wilson Chandler,E,-2.185586666743826,-0.8561472733576303,2.1076048372849936,-1.0901099492461854,-2.4313625649819546,-3.9,1.0,-0.2,734,Timothé Luwawu-Cabarrot,E,-2.528824113284031,-1.470472439082969,1.6387821563602616,-1.5360642677318317,-0.5715517375113893,-3.0,-0.2,-0.2,671,Taurean Prince,A,0.4923669712989371,-2.359684750652832,-0.6786668578943776,-2.0861314503961355,-3.8097613426810133,-2.9,-0.1,-0.5,1857,-1.18
NYK,1985,Darrell Walker,J,2.0527070860499825,-1.0915269615033825,-2.2639070975715683,4.276642397800515,0.6857340093881813,-0.6,1.9,1.7,2023,Patrick Ewing,C,6.79575659857015,3.540408392289549,-3.981022615201457,-0.2775666792622259,-0.17418028784793585,-0.1,1.2,1.4,1771,Trent Tucker,J,1.2702540066197965,-2.0369693793521564,0.985429383304924,0.03904021928226981,0.3018404478913697,0.6,0.3,1.3,1788,Rory Sparrow,J,1.967466077407384,-2.3281774075835875,-0.7919073211673163,2.1045723232580738,1.117578711420108,-0.3,0.0,1.0,2344,Louis Orr,F,1.99822470723184,0.4046198396075121,-1.7459031906567628,0.17422105511433505,0.7140643207112495,-0.6,-0.1,0.7,2237,Ernie Grunfeld,E,-1.4355796771223566,-0.5587986982416823,0.8249393620173865,0.490384868236957,-1.143290587027435,-2.2,1.0,0.3,1402,Gerald Wilkins,J,0.6596377050916256,-1.057331432703149,-2.0850755715128444,-0.5033061910007339,1.577258720515459,-1.2,-0.9,-0.1,2025,James Bailey,F,1.6008405182587688,3.406494331490556,-2.5450166890741066,-0.5328198331207178,-0.2339075627821205,-3.3,0.1,-0.4,1245,Ken Bannister,F,-0.4835062392833149,2.7218783478167867,-1.7907360585760284,-0.041605694987608896,0.8652894051024607,-4.2,-0.1,-0.8,1405,Bob Thornton,K,-2.56519665961657,2.7884671694545764,-1.4141912412648154,0.3175487209070109,0.4485039215360026,-4.8,-0.3,-1.0,1323,-4.82
NYK,1986,Trent Tucker,A,1.7940292804850988,-2.9803658546869642,1.4350911831570516,1.4703250059002833,-0.27998114407610275,0.6,1.2,1.6,1691,Gerald Wilkins,J,4.7959920957588045,-2.101220582889707,-2.320103618736121,-0.7688843529376543,2.3692441934688797,1.5,-1.5,1.4,2758,Bill Cartwright,C,5.894268121204635,2.701529189696397,-1.0202612460089235,-1.12210303712249,2.5518520591513463,1.4,-0.7,1.4,1989,Patrick Ewing,C,7.627991020392896,3.5683050298179846,-3.876079562549944,-0.2567043554436884,0.2407306588165563,-0.2,0.6,1.3,2206,Gerald Henderson,J,0.4555942712678293,-1.9763179130020847,-0.5682718404361241,1.2827702032447448,4.3274413942025385,0.2,-1.2,0.0,155,Louis Orr,F,-0.9263258222334324,0.5245970456495302,-0.9453319343440056,0.4012132072558987,0.6185741773891066,-0.8,-0.4,0.3,1440,Kenny Walker,F,1.4017286115271852,2.13892043964227,-0.6967172087062009,-0.7443402863464466,0.5445532566643153,-1.2,-0.4,0.2,1719,Rory Sparrow,B,-0.9072672248020508,-2.859422239411357,-1.0388141663607242,1.387552397079504,1.3998561858907723,-1.1,-1.3,-0.2,1951,Chris McNealy,K,-2.5034609142186453,2.679891128733217,0.10870492544093087,1.2945722568994125,0.6141622614944401,-3.4,0.2,-0.3,972,Pat Cummings,F,-0.6295155919218123,2.9980270284297728,-2.540436192666349,-1.4274301960595412,0.5199379771932939,-2.9,-1.7,-0.7,1056,-5.42
NYK,1987,Patrick Ewing,I,9.601754048639537,5.072660804110303,-1.2343865229383333,1.4150367180760617,-0.6709909425651206,1.9,2.4,4.0,2546,Mark Jackson,G,6.43055552879976,-3.1001191279681493,-1.985770571082243,5.049067954764026,-0.3323553638916343,1.6,1.1,3.9,3249,Bill Cartwright,C,3.7431947247563953,3.1103440145733274,1.5273097958180442,0.4589318477355346,2.3736968665901195,1.5,0.5,1.7,1676,Gerald Wilkins,J,3.9258215126392937,-2.3777431659019164,-2.534502347520938,-0.4537156146344832,0.90992401064935,0.4,-0.8,1.1,2703,Trent Tucker,E,-0.83275644645348,-2.459311583898085,1.9013135365215803,0.22878340262364985,-1.1179635677119155,-0.1,0.8,0.8,1248,Kenny Walker,F,1.7893018601958248,2.074864529724782,-0.6959188053694051,-0.2392209386824568,-0.2928293830812874,-0.8,0.1,0.7,2139,Johnny Newman,J,0.3061526914272335,-1.0723444856893642,-0.3764245960411324,-0.05624178162062677,1.0681968323008504,-1.5,-0.4,0.1,1589,Billy Donovan,B,-4.964637172576371,-2.083538962698209,-1.1300456958181797,2.2049969559093245,2.065894795222194,-2.7,-1.1,-0.2,364,Pat Cummings,K,-2.2329875703577358,2.3044431866384736,-0.6845707181908744,-0.5452879687132703,0.19344069883021706,-3.2,-0.5,-0.4,946,Sidney Green,F,0.8111573606248043,3.993556031075072,-2.434018151991311,0.2807386615421614,-1.5814290347808468,-3.1,-0.1,-0.6,2049,0.14
NYK,1988,Patrick Ewing,I,11.38166564013499,4.797386088276778,-0.9822235898253032,1.4078499893860026,-1.1229717405316348,2.3,2.3,4.8,2896,Mark Jackson,G,6.66099901000653,-3.3366417808695505,-0.5247007429392178,2.3601970758283235,0.6079844531434575,3.4,0.0,3.4,2477,Johnny Newman,G,4.421362352547309,-2.3638357127998466,0.9801757120848109,-0.14629179342296375,0.5399663829237054,1.2,-0.1,1.8,2336,Trent Tucker,A,0.6192532058069322,-2.83906547072132,3.523030789211477,-0.0018926213197496676,-1.7921451819847354,0.7,0.7,1.6,1824,Rod Strickland,J,1.6354216662807577,-2.1139727773356274,0.5636028152257719,3.0392172097143053,2.2884622842050955,1.7,0.4,1.4,1358,Gerald Wilkins,J,3.002533153254633,-2.2391712955267176,-0.9286493813811876,0.4668366055477778,0.4556023508061408,0.1,-0.3,1.1,2414,Charles Oakley,C,5.188357052919127,3.5291809886779864,-1.446914678906834,0.2260877024331734,-0.5418841791327222,0.1,-0.5,1.0,2604,Kenny Walker,F,-1.1402584222140124,1.736962546011829,1.5253386685715555,-0.16083822545047624,-0.1119318452533978,-1.5,0.2,0.2,1163,Sidney Green,F,-0.7124879308765033,2.986328930280556,-0.8628679507007735,0.2785473381934473,0.6561686313637934,-2.0,-0.8,-0.2,1277,Eddie Lee Wilkins,K,-3.9706143924359,2.6631346732887686,-1.0460717605949017,-1.7183492544753356,1.8250846684559408,-4.8,-2.7,-0.8,584,3.62
NYK,1989,Patrick Ewing,I,14.381352907324882,4.9605142913194165,-1.9626162123082944,-0.30310654331153164,-1.1953291273883058,3.7,1.8,6.0,3165,Mark Jackson,J,2.2298907037602818,-2.5364346213239823,-1.08012748875595,2.5608604832675157,0.6500205046807835,0.9,-0.5,1.5,2428,Gerald Wilkins,J,3.6771298349778414,-1.421596711702119,-1.4401886135384634,0.20835965334058854,0.5156026739734223,0.3,-0.6,1.1,2609,Maurice Cheeks,J,2.3079111089270405,-1.7975959407015358,0.016886800570307562,2.8948701582327625,1.1527394785726233,0.3,1.0,1.5,1766,Charles Oakley,C,5.921449867416188,4.542188592839244,-1.8003805330739615,-0.4189462525224658,0.34400623046502393,0.3,-0.6,0.9,2196,Trent Tucker,A,-0.18102144310794135,-2.8472968454759617,1.5062809837533866,0.038696056593764495,-1.3523527081895996,-0.1,0.1,0.9,1725,Rod Strickland,J,0.4111373527017569,-1.8347239861618392,-0.7640359444863348,3.205812055712582,1.6024974444831792,0.3,0.8,0.8,1019,Johnny Newman,J,2.4546930766283657,-1.6708504157092292,0.05421715381789042,0.32070762201553105,0.8000453529109102,-1.1,0.0,0.5,2277,Kenny Walker,F,0.9062052379711514,2.6783797914443617,1.4411645958572523,-0.7687691758450607,0.439532444941573,-0.9,-0.3,0.3,1595,Eddie Lee Wilkins,K,-3.102021544303156,2.9899182742231623,-1.176086598762249,-1.3595046757691394,1.1151228683937222,-4.3,-2.3,-1.1,972,0.78
NYK,1990,Patrick Ewing,I,12.568222055942881,4.497815943432826,-3.3793012099229447,-0.034820214276438416,-1.1490547562291442,2.5,1.7,4.9,3104,Mark Jackson,J,2.0014441814003527,-1.97550681372597,0.918273319052737,2.378983959632675,2.519618378351824,3.1,-0.6,1.8,1595,Maurice Cheeks,J,1.7978296075951186,-2.162573044764413,1.3871126621354708,4.281742889051134,0.4730812099551616,-0.4,1.7,1.7,2147,John Starks,B,0.04434506388125503,-1.8450575389674368,0.7239186597598871,1.981161695907656,0.3137096060043198,-0.4,1.3,0.9,1173,Charles Oakley,C,4.986472170458008,4.990655524960394,-1.572595559818798,0.38045539555155417,-0.44968258199505373,-0.8,-0.2,0.7,2739,Kiki Vandeweghe,J,3.127348567677924,-2.108428850023061,0.584195422938725,-2.3474923788223307,1.776746714601017,0.9,-1.8,0.7,2420,Gerald Wilkins,J,2.612717256179022,-1.5225682287456832,-1.6409933988059378,0.808478819593977,1.470412526714775,-0.8,-0.2,0.5,2164,Trent Tucker,E,-1.420521405667042,-2.5466824224239604,1.7642204041234892,-0.3217024742415048,-0.8744497037018003,-0.4,-0.1,0.4,1194,Brian Quinnett,E,-3.048005454549929,-0.10001250215260493,0.5827187757039338,-0.9566643702192248,0.3191960792276279,-2.2,-1.2,-0.3,1011,Jerrod Mustaf,K,-3.4455717958306518,1.927231651527788,-0.6752250769646043,-0.3316509177493123,1.1085660396331092,-4.4,-0.6,-0.6,825,-0.43
NYK,1991,Patrick Ewing,I,12.266015592168312,4.862758853321479,-1.6960777002479943,0.2898352803530985,-2.4723766175523623,2.6,2.2,5.5,3150,Mark Jackson,G,4.9516584544197215,-2.0505203567155,0.18201063394643466,4.254182183120603,1.350188532569266,2.7,0.9,3.5,2461,John Starks,J,4.045529015728048,-2.9574637669741453,0.8972086215924598,1.4604740855985368,-0.06678304588105724,1.2,1.4,2.4,2118,Charles Oakley,F,1.9510423526722909,4.3242022050868085,0.5459833015755446,1.5278994844692249,-1.3966867359930109,-1.6,1.1,0.9,2309,Anthony Mason,F,1.6311610184933971,3.9587089507146622,0.336820774544782,0.8116243513016655,-0.03356274931834976,-1.4,0.6,0.7,2198,Gerald Wilkins,J,1.6645631877305789,-1.9325458887693463,-0.7699592553332169,0.04480978761918067,-0.26638368870454765,-1.3,0.3,0.6,2344,Kiki Vandeweghe,E,-0.915427848236672,-1.2153335186685086,2.8812932667790854,-1.3199901547960402,1.0013190312331859,0.8,-0.1,0.6,956,Xavier McDaniel,F,3.0821137844631847,0.8976750290290684,-1.4776482977238794,-0.9541582400598732,-0.12646492185590766,-1.0,-0.4,0.4,2344,Greg Anthony,B,-1.699084244646695,-1.857720962183891,-1.3891142966666403,2.471210942741642,0.13572482574663816,-2.7,0.8,0.0,1510,Brian Quinnett,E,-4.473565640369052,-0.9921173827670366,0.9358780080744904,-0.2699977565982273,-0.5804611246760389,-1.9,0.5,0.0,190,3.67
NYK,1992,Patrick Ewing,I,11.464368835343494,4.5202666351132565,-3.068302500000877,-0.035362453280708604,-2.1883164775327746,1.4,2.0,4.0,3003,John Starks,G,5.6334886184774025,-3.9030716242318153,-0.4157480174946648,0.8259303724702389,-0.27448407164297456,2.0,0.9,3.0,2477,Doc Rivers,J,2.460631170007713,-2.4920060377255155,1.5849015477967199,5.085640861565197,-1.115729987104222,-0.6,3.6,2.4,1886,Greg Anthony,J,1.1492324270100645,-1.8013147859517349,-0.2068134910025972,5.719854771080677,-0.3013543597806609,-0.6,3.3,2.0,1699,Charles Smith,C,4.010860218035736,2.6855913579888004,-0.915573123621922,0.9775232872934,-0.1819185225544836,-0.5,1.7,1.8,2172,Anthony Mason,C,3.721231238543496,3.465193612575736,-0.3343772556758373,0.730383957498521,-0.4960579400528162,-0.6,1.1,1.6,2482,Charles Oakley,C,3.0187332768273603,4.5944585600544405,0.4782605306843244,2.338212138841224,-1.62717097925653,-1.2,1.9,1.5,2230,Rolando Blackman,A,-0.15496747799991029,-2.1891162682782923,0.3216642487680931,-0.3252206894959098,-0.07934474504377508,-1.2,0.6,0.5,1434,Tony Campbell,F,-0.5649490107406777,0.20542902335494811,0.6562712656171229,0.2080942303689764,0.4420408641130383,-2.3,0.9,0.2,1062,Hubert Davis,B,-2.8585841974436894,-1.5683520605896653,0.2388120009748456,0.6749658316952918,0.8452006263808717,-3.2,0.8,-0.1,815,5.87
NYK,1993,Patrick Ewing,I,12.764535902361116,4.3182318458098985,-2.394306599278179,0.9265692135703152,-2.458162260778572,2.5,2.7,5.5,2972,Charles Oakley,C,6.7505463052505394,4.461725830208732,-1.3871733822356316,2.1585375606424235,-2.225727431660523,0.1,1.5,2.6,2932,John Starks,G,5.892372958004168,-4.743343785750136,-1.0177397833235406,1.1217616823619758,-0.5447763401789995,1.8,0.9,2.4,2057,Greg Anthony,J,1.404366157743287,-2.7461596958065613,0.30725462689432737,3.9310274929239557,-1.2966357670714492,-0.8,2.4,1.8,1994,Derek Harper,J,-0.7935387036802991,-4.319241787379101,-1.9751381478222911,0.19848773060145106,-0.7012087990692605,-1.8,-0.9,-0.2,893,Hubert Davis,A,1.282265592532811,-3.1339323208038836,1.8056954716470988,0.2106576309463378,0.9650493342622299,1.0,0.5,1.2,1333,Anthony Bonner,D,0.5300273972494688,3.3607111207369638,1.9889843846668052,3.2539627238370965,0.1411955622905721,-1.4,2.4,1.1,1402,Anthony Mason,F,0.9199588658348408,2.484397464603475,-0.2242129533332789,0.8536182830783632,-0.2145618379793432,-1.5,0.9,0.6,1903,Charles Smith,F,0.6965367618900229,0.8701095631539838,-1.0475801183638107,-0.2724414239260912,-0.521938000888582,-2.5,1.0,0.2,1105,Rolando Blackman,E,-1.3619193800794585,-1.906556129245813,1.2105175859453714,-0.4107701868626384,-0.15825424618244582,-1.8,0.4,0.1,969,6.48
NYK,1994,Patrick Ewing,I,11.101430187026109,3.62117541129562,-2.6950944581892267,-0.1062902372378165,-1.5413963318319648,1.8,1.8,4.1,2920,Anthony Mason,C,5.018175445116603,3.7889022509502137,1.2210571967328492,2.028036898304045,-0.1323659725707912,0.2,1.7,2.5,2496,John Starks,A,4.004108798028537,-5.319066843894176,0.7171273752611377,-0.2015521473132007,-2.5273704449222096,1.1,0.1,2.2,2725,Hubert Davis,A,1.220787063777688,-3.2189350264572734,3.659514496032585,-1.1685251485468593,0.08954458817552002,2.3,-0.2,1.8,1697,Derek Harper,A,2.788064698090116,-3.5674301399145785,1.126436697759482,1.175192194404934,-0.9903684241544768,-0.1,0.3,1.5,2716,Greg Anthony,A,-0.44127246781835777,-3.251633130744596,3.4068328639325864,2.1140314270508607,0.14052639580996568,0.9,1.7,1.1,943,Charles Oakley,C,3.4590764226761355,2.9471588475128483,-0.6093822928091378,1.4028817038301264,-0.6074853651575182,-0.7,1.3,1.0,1567,Charles Smith,F,3.1360348847592587,1.7322574401556607,-1.1573904537677742,0.03872127303156176,0.03847962416094775,-1.6,0.6,0.6,2150,Anthony Bonner,F,-1.6195418659802483,2.577849303483086,-0.1994714948430273,2.8243528896239147,-0.7032283892344506,-3.5,2.0,0.1,1126,Herb Williams,K,-3.659018148687245,2.3519567935765684,0.24438778466682176,0.9962876577826204,-1.3290052101700822,-5.3,2.0,-0.2,743,2.78
NYK,1995,Anthony Mason,C,7.655713371432045,2.9208688790370445,0.08319230789775713,1.5180766173812352,0.1810934576605276,1.0,0.9,3.4,3457,Patrick Ewing,I,9.312647157157043,3.912010597495569,-3.830465500428195,-0.6895944927645212,-2.1580938788504267,0.3,1.3,2.5,2783,John Starks,A,3.2113340816960845,-3.63494017265367,1.5467065635325672,0.8813301419893138,-1.7002210196367205,0.2,0.8,1.9,2491,Derek Harper,A,3.8700469368832247,-3.812422715706095,1.0108705014239352,1.4507748537373055,-1.167553520388992,-0.2,0.7,1.8,2893,Hubert Davis,A,1.473050274219361,-3.0434890120015354,4.056135251770026,-1.9135126858759641,-0.004790492434490539,2.3,-0.6,1.7,1773,Charles Oakley,C,4.232498755017202,2.625360871888861,-0.7231919568865717,0.9362887234860388,-0.5539863076629712,-0.1,1.0,1.3,1775,Charlie Ward,B,-2.3118636182556997,-1.9792940615384595,1.0203967593104244,3.570477824626174,-0.4071887030105333,-2.2,2.1,0.4,787,Gary Grant,B,-1.7008981916739632,-1.3689394424052763,2.0583211132775103,2.961459409158908,1.2764717411316386,-2.6,2.3,0.2,596,J.R. Reid,K,-1.9365938378996788,1.854625738327752,-1.617242742335079,1.0346210133794718,0.6845753741419635,-5.3,0.8,-0.4,643,Charles Smith,F,-1.8405206422705618,2.112184657956698,-2.812614289691124,-0.24006870843708455,-1.0249768526990757,-5.2,0.6,-0.6,890,2.24
NYK,1996,Patrick Ewing,I,10.538782623458077,4.345416524008097,-2.910827717084686,0.2712089547242757,-1.8999900204976892,0.9,1.9,3.5,2887,Charles Oakley,C,5.69948561140555,3.003373496037084,-0.3965923518656286,2.426376948532142,-2.50238065632226,-0.4,2.1,2.7,2873,John Starks,A,3.6429066098369054,-3.741751749933616,1.545673930022679,0.6133237048943511,-1.2837713624622502,1.6,1.0,2.4,2042,Larry Johnson,C,4.487525010391843,0.80940711465084,0.7759547710565576,0.4220383793367628,-0.29028630824460944,0.5,0.8,2.2,2613,Charlie Ward,B,-0.08582747765542931,-1.82383202573754,0.7818162582786606,4.025932080822046,-1.2333380949132495,-1.8,2.2,1.1,1763,Chris Childs,J,1.6793872236137881,-3.2074844202630906,-0.373386059778236,2.8098809088940593,-1.007725541371257,-1.4,1.0,0.9,2076,Buck Williams,D,1.1403887597457163,4.3621520995463925,1.6516313907753273,1.0631547335190552,0.06876365997482578,-1.0,1.1,0.8,1496,Allan Houston,A,2.546275632783377,-3.109725750856104,-0.21046719080619844,-1.9047065457055377,-1.3660602099827674,-0.6,-0.5,0.6,2681,Scott Brooks,B,-3.4389038040144118,-1.457872821146022,4.469333031572787,5.061304280773546,1.1171896188321813,-3.0,4.5,0.2,251,John Wallace,D,-1.5918019276528133,1.7674581315869904,1.7038846785257094,0.6884851783312497,1.3878973651806024,-2.5,1.1,0.1,787,3.31
NYK,1997,Charlie Ward,A,3.52107118310858,-2.5745518356353063,2.5128591903011475,5.39318164173633,-2.035023039373191,0.7,3.4,3.6,2317,Charles Oakley,C,3.9292249015108753,2.68512180362113,-1.364955278927236,2.7263137379736424,-3.413652245459882,-1.3,2.3,2.1,2734,Allan Houston,G,4.999482778535369,-2.5918096827203447,-1.2893202439824083,-1.0569630425232122,0.17320996704178526,0.8,-0.2,1.9,2848,Larry Johnson,C,4.699517064871022,0.6596450768334156,-0.8521188961972608,-1.1274894930371069,0.762711550982078,1.1,-0.5,1.6,2412,John Starks,A,2.5054286708557383,-3.516842310450389,0.014985922762524691,-0.17010551005717825,-1.5192406384376775,0.4,0.3,1.5,2188,Patrick Ewing,C,7.495217977384094,5.121375944079919,-2.3026984267286013,-1.266744961007601,0.3598099204759741,2.4,1.8,1.3,848,Chris Mills,F,1.825361413462204,0.5028853911616861,-0.04447991006257148,-0.2712924013789953,-1.4890668248073715,-1.0,0.6,0.9,2183,Chris Childs,B,-0.1068701436177715,-1.8077454551812184,0.6264495973331485,2.638016876764211,-0.2486277687051017,-1.7,1.5,0.7,1599,Buck Williams,D,-1.125376008486554,3.5767726401371984,1.2378239070361168,0.5250805247903628,0.5690660329167069,-1.7,0.5,0.2,738,Chris Dudley,K,-2.5151851749706653,5.580349215510021,-1.3506264976153262,1.104894237197809,-1.9003768579378228,-4.1,1.4,-0.2,858,2.74
NYK,1998,Charlie Ward,J,1.3093921020426909,-3.3678668146082664,0.4041466589493474,5.016140489348528,-1.7010834366867034,-0.8,2.6,1.5,1556,Larry Johnson,J,3.0614427937497433,-0.00325071640306226,0.2828177958166907,-0.3935771381481101,-0.1574813641634389,0.9,0.3,1.3,1639,Patrick Ewing,C,5.9525269751088015,4.629989483173566,-3.4749614076129913,-0.3765869722370681,-1.7154532994364933,0.1,1.8,1.3,1300,Latrell Sprewell,J,3.4980756642572213,-2.0316032242313806,-1.933883335074464,-0.20743611679105567,1.2407665385219886,1.1,0.2,1.1,1233,Marcus Camby,D,1.2620923083986253,5.299245839227127,1.2944801311913134,0.6470974229828584,-0.6617966295831027,-0.4,1.8,0.8,945,Allan Houston,J,2.6933813574650776,-3.1532661621828453,-1.7695050883130348,-1.390671759141442,0.6082507827880373,0.0,-0.7,0.6,1815,Chris Childs,B,-0.0947864475782214,-2.323389827387854,0.8701608873511734,2.2008148173045115,-0.5421367048528144,-1.8,1.3,0.5,1297,Kurt Thomas,F,0.6018494843616997,2.4847365124766614,-1.1691541985733789,1.0729140310441787,-0.4082695926280824,-2.1,1.2,0.4,1182,Chris Dudley,K,-3.0258664934069537,4.645304073737696,0.1155586885559271,0.8160512822761935,-1.6762885242628025,-3.4,1.2,0.0,685,Dennis Scott,H,-6.223238780916027,-2.008116848024076,-1.1477683622489463,-1.1298483127693746,-2.3990939434391616,-3.8,-0.5,-0.1,206,1.45
NYK,1999,Allan Houston,G,6.26438369521337,-2.9046396129582686,0.1367348599273397,-1.191128952831887,0.215633218897306,1.8,-0.2,2.9,3169,Latrell Sprewell,G,6.037919705989046,-2.445980527012817,-2.260490534653671,0.6985543759613214,0.05322061706773405,0.5,0.5,2.5,3276,Charlie Ward,A,1.6289046202971968,-3.1467293455037595,2.9534094652651937,2.769920132760108,-2.694077060117144,0.3,2.5,2.4,1986,Marcus Camby,C,4.092310605470062,5.087957656253099,0.20366304385734926,0.3828531667797448,-1.890397594660292,0.5,1.9,1.7,1548,Larry Johnson,A,2.279852960119195,-0.6625618017869891,0.29816963627895177,-0.5256645284174326,-1.624626572096746,0.3,0.4,1.6,2281,Kurt Thomas,F,2.0325194383015446,2.935147104166544,0.6494574426456511,0.5251524944915051,-1.3055722402404608,-1.4,1.4,1.0,1971,Patrick Ewing,C,5.0160092112703465,4.360789059882216,-2.537154295536139,-0.91026526342612,-1.4661152687035957,-0.6,0.4,0.9,2035,Chris Childs,B,-1.6059353929426754,-2.2701450331794484,-0.013012431360997246,1.5414881019240985,-0.9385949900035856,-2.9,0.5,-0.2,1675,John Wallace,K,-1.903543065835048,1.0569847147896692,-0.34503532364507217,-1.215071007058916,1.812244499779588,-2.2,-0.6,-0.2,798,Chris Dudley,K,-5.682022243300066,4.021440119503596,-2.094297980286367,0.7253290601173229,-2.0100627403278066,-5.3,0.2,-0.4,459,1.3
NYK,2000,Marcus Camby,C,7.263606969332251,6.608192501816771,1.0549457465042658,0.9465224232067307,-3.3330216578286107,2.0,2.5,3.5,2127,Allan Houston,G,5.363966367208969,-2.8363966598400143,-0.4182309850808511,-1.5094990203398142,-0.18794497484250292,1.3,-0.1,2.2,2858,Latrell Sprewell,G,5.356447981503979,-2.0622994743580225,-2.5535984008721697,0.8414148615858965,-0.4468561738745752,0.0,0.8,2.1,3017,Kurt Thomas,C,4.222787346283844,3.330845678538277,0.9366168607525832,0.5822365334246787,-1.1987338130413534,-0.3,1.4,1.7,2125,Charlie Ward,A,0.8024300461698647,-3.1492517407176335,1.6846206051409365,2.9320797968075305,-1.1440786486242769,0.6,1.5,1.5,1492,Glen Rice,A,2.3624819661060217,-1.3430590025350893,0.942752492839384,-1.3268542276878441,-1.3713019380860207,0.5,0.1,1.4,2212,Larry Johnson,A,1.6494646438204434,-0.1412283555622795,-0.3817949584849055,-0.3882747406113015,-2.44019267331942,-1.0,0.9,1.0,2105,Mark Jackson,J,2.0729558869159104,-4.111192784952525,1.0921461968865855,2.5218522176362432,-0.055308711817739435,2.3,-0.6,1.7,1802,Othella Harrington,F,0.6908706935354861,2.7600931422224066,-2.6035939901441782,-1.5033347175884102,1.086725104972997,-2.7,-1.3,-0.6,1267,Chris Childs,B,-1.4119284212543155,-1.8550073393060635,0.08771499486551329,2.8971391677397023,-0.5886043386079135,-3.1,1.2,0.0,1309,1.98
NYK,2001,Mark Jackson,J,2.429497705880977,-3.2872587397899125,1.3312622708412394,2.2947170386834963,-0.5407523180658256,1.7,-0.1,2.1,2367,Allan Houston,G,4.706477849773044,-3.847493092489576,-1.0470196168120718,-2.7972734511861814,0.24445778895327916,1.3,-1.4,1.4,2914,Charlie Ward,B,-1.0176718731797458,-3.182493603281101,1.4691264325758095,3.351378317960462,-1.4417938509419963,-0.2,2.2,1.1,1058,Latrell Sprewell,J,4.378244028598925,-4.3370242253652584,-2.371985454362717,-1.5840648174075391,-0.5943800634393184,0.3,-1.1,0.9,3326,Kurt Thomas,C,5.095968289423066,3.5463295571322297,-1.5430343711365226,-0.7237968920259856,-1.3878408229079209,-1.0,0.0,0.7,2771,Marcus Camby,C,3.1675227297548005,5.249139719754496,-2.402491820931908,0.053421022253639525,-2.310026076278062,-1.0,1.3,0.6,1007,Clarence Weatherspoon,F,1.3575831578565505,3.3768760835822142,-1.6828573311503854,-0.8066551295633972,-1.6287812492335103,-0.8,-0.2,0.4,1728,Shandon Anderson,B,-2.579631040786578,-0.5615075892759274,0.10725893468808753,0.3441207690256345,-1.2900974101125429,-3.0,0.3,-0.3,1596,Howard Eisley,B,-4.052573945425946,-2.988580932640089,-1.7874729169092534,1.3942785303934857,0.21506643881215676,-3.5,-0.6,-0.3,609,Othella Harrington,F,0.20424540566027172,3.095829011569631,0.3727206621986092,-0.6968368306562103,0.8646210029421552,-2.6,-0.4,-0.4,1563,-4.15
